grupo,nome_normalizado,size,ocorrencias,path,id,mimeType
3,trilhas retiradas da plataforma-20260528t150600z-3-001.zip,2147429188,6,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-001.zip,18JVzKIAYEH_Yw8W2tpKfSDDE9OIcb6Sk,application/zip
3,trilhas retiradas da plataforma-20260528t150600z-3-001.zip,2147429188,6,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-001 (2).zip,1I0j3yx4E5SA4gaJtCTVEP0SQ3CcKbbYN,application/zip
3,trilhas retiradas da plataforma-20260528t150600z-3-001.zip,2147429188,6,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-001 (2).zip,1j1A8VPhs2wB9mUTZEQ3tF591pG04PQVa,application/zip
3,trilhas retiradas da plataforma-20260528t150600z-3-001.zip,2147429188,6,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-001.zip,1hmdHLO9xMqlKfOGw2290xV3IbjjtXu6A,application/zip
3,trilhas retiradas da plataforma-20260528t150600z-3-001.zip,2147429188,6,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-001.zip,1HYreRy_0qWGERbr9y_gEuparsPlp2o8n,application/zip
4,roube como um artista - austin kleon.epub,2033998,6,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/Roube Como Um Artista - Austin Kleon.epub,1y2Qi0Knuk29gsoNCx28BKALjkPDVBCa4,application/epub+zip
4,roube como um artista - austin kleon.epub,2033998,6,EBOOKs/CONVERTIDOS EM EPUB/Roube Como Um Artista - Austin Kleon.epub,1uhx7x7MZiF9z4G5tnNt7Oz-h_8bX74mm,application/epub+zip
4,roube como um artista - austin kleon.epub,2033998,6,EBOOKs/Roube Como Um Artista - Austin Kleon.epub,1oGz5IQQDUxo5DZwBIQL86M-ABHr_wLkF,application/epub+zip
4,roube como um artista - austin kleon.epub,2033998,6,EBOOKs/Roube Como Um Artista - Austin Kleon.epub,1_odscCbUZtLQb59XZM4D2zYcK3ycm0EI,application/epub+zip
4,roube como um artista - austin kleon.epub,2033998,6,EBOOKs/Roube Como Um Artista - Austin Kleon.epub,1fUlFVghse8Z74sRkDX7CzNvbNmMOs_ci,application/epub+zip
4,roube como um artista - austin kleon.epub,2033998,6,EBOOKs/Roube Como Um Artista - Austin Kleon.epub,13mLs6d7DNI8QH57nY9zEDJbT2XPUXEB5,application/epub+zip
5,a carta de vendas de 16 palavras.epub,1488543,5,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/A CARTA DE VENDAS DE 16 PALAVRAS.epub,1pTZp6wSNSqY2uiT8AgmIoUqowoOtcf_B,application/epub+zip
5,a carta de vendas de 16 palavras.epub,1488543,5,EBOOKs/A CARTA DE VENDAS DE 16 PALAVRAS.epub,1C0O6eNDtz_3Q8A-Psf01X_U2stQ82AVU,application/epub+zip
5,a carta de vendas de 16 palavras.epub,1488543,5,EBOOKs/A CARTA DE VENDAS DE 16 PALAVRAS.epub,1fuoY-Krd7Fnx3eeUNt7aZzMUTMxoIUNV,application/epub+zip
5,a carta de vendas de 16 palavras.epub,1488543,5,EBOOKs/A CARTA DE VENDAS DE 16 PALAVRAS.epub,10mOuup8VILhxdRTU-U8k_0hdXEgTScOa,application/epub+zip
5,a carta de vendas de 16 palavras.epub,1488543,5,EBOOKs/CONVERTIDOS EM EPUB/A CARTA DE VENDAS DE 16 PALAVRAS.epub,1tSmy936KSXcCBOIoOyrroAWD-C7Mguek,application/epub+zip
6,como faturar 3k vendendo produtos de social media.epub,1095934,5,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/Como faturar 3k vendendo produtos de Social Media.epub,1jBihdnj4vuWlKquqxxVV2WkHGv7h-xU4,application/epub+zip
6,como faturar 3k vendendo produtos de social media.epub,1095934,5,EBOOKs/CONVERTIDOS EM EPUB/Como faturar 3k vendendo produtos de Social Media.epub,183e7j31eoAmhW-Fn3LXsFu17u767u4zG,application/epub+zip
6,como faturar 3k vendendo produtos de social media.epub,1095934,5,EBOOKs/Como faturar 3k vendendo produtos de Social Media.epub,1JdvU_9c7QGc3L1Q1I8jgX8M9zkPDXjK3,application/epub+zip
6,como faturar 3k vendendo produtos de social media.epub,1095934,5,EBOOKs/Como faturar 3k vendendo produtos de Social Media.epub,1aO2FIkddtYY9Zt3nCC3tnPAOSlVxwA6H,application/epub+zip
6,como faturar 3k vendendo produtos de social media.epub,1095934,5,EBOOKs/Como faturar 3k vendendo produtos de Social Media.epub,1ZOaXBCyWc347cZAWJgUa1ijH_HzCAuMP,application/epub+zip
7,acesso vitalicio - hoodcursos.pdf,775986,5,CURSOS_EBOOKS/Acesso Vitalicio - HoodCursos.pdf,1HRLPo-pmM_aodTiVzNE-riu9LXYTnCDg,application/pdf
7,acesso vitalicio - hoodcursos.pdf,775986,5,CURSOS_EBOOKS/MEGABOX/Acesso Vitalicio - HoodCursos.pdf,1raxp960TCbqgEQ8yeWl-Gz7hz-GsWcQo,application/pdf
7,acesso vitalicio - hoodcursos.pdf,775986,5,JADIELSON/EBOOK's/Acesso Vitalicio - HoodCursos.pdf,1eh4aU0mXxWsj23bgV3ArzwJURH4wvviw,application/pdf
7,acesso vitalicio - hoodcursos.pdf,775986,5,CURSOS/ACERVO DE CURSOS/Acesso Vitalicio - HoodCursos (2).pdf,1uQYZjOoUkAIeIK67ZW2dDQa-grPB1xM-,application/pdf
7,acesso vitalicio - hoodcursos.pdf,775986,5,EBOOKs/Acesso Vitalicio - HoodCursos.pdf,1WGELexbL-S3c4BqcJapLkQfml1yOpwHt,application/pdf
8,escolha voce - james altucher.epub,605676,5,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/Escolha Voce - James Altucher.epub,1ZYEqT6AysedFcxti0ZE8MDh7lHyJm4uC,application/epub+zip
8,escolha voce - james altucher.epub,605676,5,EBOOKs/CONVERTIDOS EM EPUB/Escolha Voce - James Altucher.epub,1wb-S3rjzUMY620p6WxuuCGYnGaZU3zE4,application/epub+zip
8,escolha voce - james altucher.epub,605676,5,EBOOKs/Escolha Voce - James Altucher.epub,1AaoXCisB_KRhPy6PYFlWwgXLKI0UZeLu,application/epub+zip
8,escolha voce - james altucher.epub,605676,5,EBOOKs/Escolha Voce - James Altucher.epub,1O7BwwLxkx6hLzotG8nI_-Nx55QHFE8Mr,application/epub+zip
8,escolha voce - james altucher.epub,605676,5,EBOOKs/Escolha Voce - James Altucher.epub,11fMadiQvnbXVzGQcaS1S8e6Ds1z3UE3k,application/epub+zip
9,fora de serie - outliers - malcolm gladwell.epub,479684,5,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/Fora de Serie - Outliers - Malcolm Gladwell.epub,1Eo4opnIcDddJNYLcMGA2LwsL8Wvgzq0F,application/epub+zip
9,fora de serie - outliers - malcolm gladwell.epub,479684,5,EBOOKs/CONVERTIDOS EM EPUB/Fora de Serie - Outliers - Malcolm Gladwell.epub,1KdJMqwOqMyoFCLrEZVTz1v1xqLGYO9it,application/epub+zip
9,fora de serie - outliers - malcolm gladwell.epub,479684,5,EBOOKs/Fora de Serie - Outliers - Malcolm Gladwell.epub,1pV4aGIy-QSoCiQOw-UztGsKfRaJW1Ycb,application/epub+zip
9,fora de serie - outliers - malcolm gladwell.epub,479684,5,EBOOKs/Fora de Serie - Outliers - Malcolm Gladwell.epub,1AEY95cKYSrhd6nR9ECHXlv3e8sHavBSQ,application/epub+zip
9,fora de serie - outliers - malcolm gladwell.epub,479684,5,EBOOKs/Fora de Serie - Outliers - Malcolm Gladwell.epub,11zlm3Q3ybJaInNKAcxFNFcmuoQUNfdeL,application/epub+zip
10,mario schwartzmann - de olhos abertos.epub,217899,5,JADIELSON/EBOOK's/CONVERTIDOS EM EPUB/Mario Schwartzmann - De Olhos Abertos.epub,1ovedcBsuS4UfybsauRhamqcQt0P3jLcG,application/epub+zip
10,mario schwartzmann - de olhos abertos.epub,217899,5,EBOOKs/CONVERTIDOS EM EPUB/Mario Schwartzmann - De Olhos Abertos.epub,1bxVjn36O6v0VfqZO3mrxnznC2G2Tjgvs,application/epub+zip
10,mario schwartzmann - de olhos abertos.epub,217899,5,EBOOKs/Mario Schwartzmann - De Olhos Abertos.epub,1uYIaMFqdHM9vE-fweDF7w-k2lgy26vSv,application/epub+zip
10,mario schwartzmann - de olhos abertos.epub,217899,5,EBOOKs/Mario Schwartzmann - De Olhos Abertos.epub,1f3KBXDlLd_SCYQ1z0my9YyQIq7tvMgiw,application/epub+zip
10,mario schwartzmann - de olhos abertos.epub,217899,5,EBOOKs/Mario Schwartzmann - De Olhos Abertos.epub,1AA-nphfKyc0inUrKQPYoinUqcLLg9AqS,application/epub+zip
11,100 títulos que chamam a atenção.epub,26715996,4,EBOOKs/100 Títulos Que Chamam a Atenção.epub,1KUIUH7C4uIWYSAf9t1Z2hRNu03U7D_mB,application/epub+zip
11,100 títulos que chamam a atenção.epub,26715996,4,EBOOKs/100 Títulos Que Chamam a Atenção.epub,12wlJPiA4WEjuzGEqEw4HF4qDQWTKr45q,application/epub+zip
11,100 títulos que chamam a atenção.epub,26715996,4,EBOOKs/100 Títulos Que Chamam a Atenção.epub,1fVOfFtvWvybaSYP8f8e2qIyKCDok-bfM,application/epub+zip
11,100 títulos que chamam a atenção.epub,26715996,4,EBOOKs/CONVERTIDOS EM EPUB/100 Títulos Que Chamam a Atenção.epub,1sQXBDlsX6QnVyzmCeuaCTOq9k1za6tUA,application/epub+zip
12,hackeando o conteúdo - rafael marques.epub,10460061,4,EBOOKs/CONVERTIDOS EM EPUB/Hackeando o Conteúdo - Rafael Marques.epub,1wC89bshgc2R0Bsm71cqm69uZy8pJPv3d,application/epub+zip
12,hackeando o conteúdo - rafael marques.epub,10460061,4,EBOOKs/Hackeando o Conteúdo - Rafael Marques.epub,1mYS9Q9jmFdIyq_jBInbJMlDDsIUJADF1,application/epub+zip
12,hackeando o conteúdo - rafael marques.epub,10460061,4,EBOOKs/Hackeando o Conteúdo - Rafael Marques.epub,1alWCfSmhG5-PuJ77_ITOwTR1MIbU4Mkb,application/epub+zip
12,hackeando o conteúdo - rafael marques.epub,10460061,4,EBOOKs/Hackeando o Conteúdo - Rafael Marques.epub,1oDXEE9wB_dRpGVCuIVu6F20k8Rqh_ixf,application/epub+zip
13,profissão social media.epub,1632269,4,EBOOKs/CONVERTIDOS EM EPUB/Profissão Social Media.epub,1CGxmvYXyhJ3e84GU0kiC11vMafeSlyrj,application/epub+zip
13,profissão social media.epub,1632269,4,EBOOKs/Profissão Social Media.epub,1lvQbFVo7S1b8gcArQlOAq7iq-vl8O9oS,application/epub+zip
13,profissão social media.epub,1632269,4,EBOOKs/Profissão Social Media.epub,1guLSO39AddR5McuRq89ff6xWwSXe6BXh,application/epub+zip
13,profissão social media.epub,1632269,4,EBOOKs/Profissão Social Media.epub,1Pcls5i8pvsAFPjk2n7SGLYBBWV6aqlDs,application/epub+zip
14,armas da persuasão - robert b. cialdini .epub.epub,552420,4,EBOOKs/Armas da persuasão - Robert B. Cialdini .epub.epub,1WAA6c68Zbt7MiXlwpQLYXHo_uOw8MUwK,application/epub+zip
14,armas da persuasão - robert b. cialdini .epub.epub,552420,4,EBOOKs/Armas da persuasão - Robert B. Cialdini .epub.epub,1Rk3J_dXqJAJVDXpOhYItW5VeKssUJkhU,application/epub+zip
14,armas da persuasão - robert b. cialdini .epub.epub,552420,4,EBOOKs/Armas da persuasão - Robert B. Cialdini .epub.epub,1T52vDmscKhdXy3AtZu-LTmT0ngzJKT3K,application/epub+zip
14,armas da persuasão - robert b. cialdini .epub.epub,552420,4,EBOOKs/CONVERTIDOS EM EPUB/Armas da persuasão - Robert B. Cialdini .epub.epub,174g0CXgaYmeT-QKXq64jxkmQ1sU1qwRv,application/epub+zip
15,trilhas retiradas da plataforma-20260528t150600z-3-016.zip,2147391507,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-016.zip,1gee5DboL_sUyRTPW3fiTQh5LGbRdi88Q,application/zip
15,trilhas retiradas da plataforma-20260528t150600z-3-016.zip,2147391507,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-016.zip,100pOUqgCvz13reYNWZBVQRSNcPNG5MmU,application/zip
15,trilhas retiradas da plataforma-20260528t150600z-3-016.zip,2147391507,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-016.zip,1CLe1HTq6vamK699YPKuFZQbFRAag6PRg,application/zip
16,trilhas retiradas da plataforma-20260529t041136z-3-004.zip,2147341509,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-004.zip,1dwjWQKFJUvGZ1QxThTosP1LLD1hjQcd2,application/zip
16,trilhas retiradas da plataforma-20260529t041136z-3-004.zip,2147341509,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-004.zip,1oK69ozLtItgmI6NLnNYbjUsTKbAahJEt,application/zip
16,trilhas retiradas da plataforma-20260529t041136z-3-004.zip,2147341509,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-004.zip,1YPA2H6MlsgRAyCyT5EkbxLQJ1-t24FKT,application/zip
17,trilhas retiradas da plataforma-20260529t041136z-3-001.zip,2147327512,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-001.zip,1gLG9CVC4lsvQaRj4iCdrMAHWKFKpO9OG,application/zip
17,trilhas retiradas da plataforma-20260529t041136z-3-001.zip,2147327512,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-001.zip,1n0xt4gZWptr92XKmU-it_oQ50q3wcW_-,application/zip
17,trilhas retiradas da plataforma-20260529t041136z-3-001.zip,2147327512,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-001.zip,1iynwFf3nYu9u1onUusWHZ5FdEtn8kg2X,application/zip
18,trilhas retiradas da plataforma-20260528t150600z-3-009.zip,2147164401,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-009.zip,1W-7hKjdG-xTG0u4us0YsYZyebok6y5Gk,application/zip
18,trilhas retiradas da plataforma-20260528t150600z-3-009.zip,2147164401,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-009.zip,14QEjGJRPas4XAX_TwrNzEWuhBDqF7beM,application/zip
18,trilhas retiradas da plataforma-20260528t150600z-3-009.zip,2147164401,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-009.zip,1lvb9nGWrTFleKAtEB93PDKbuJjd0cZfW,application/zip
19,trilhas retiradas da plataforma-20260529t041136z-3-002.zip,2147003886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-002.zip,1ROf8gIJLJfpxMMj6O-MM9idYeOZbG3mi,application/zip
19,trilhas retiradas da plataforma-20260529t041136z-3-002.zip,2147003886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-002.zip,1GpSKbmuSyUxPr3intlN-NEuKykVedZOc,application/zip
19,trilhas retiradas da plataforma-20260529t041136z-3-002.zip,2147003886,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-002.zip,1wMp3MjB5kYFUu_1gaF2k2zkxyLrTiFcp,application/zip
20,trilhas retiradas da plataforma-20260529t041136z-3-014.zip,2146359623,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-014.zip,1Q5-bOx1wPcT0Vy7tP5v23S3qz98vnWWr,application/zip
20,trilhas retiradas da plataforma-20260529t041136z-3-014.zip,2146359623,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-014.zip,1uScNLGknZaAoSaw1dMkxsbLldI_SsZ4k,application/zip
20,trilhas retiradas da plataforma-20260529t041136z-3-014.zip,2146359623,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-014.zip,1-Y4ax00ZSzqAVGKh4J72jYs3LBwVlUNn,application/zip
21,trilhas retiradas da plataforma-20260528t150600z-3-006.zip,2146057306,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-006.zip,1b9FzMUDqmaAX_iQvSnD6C_upPYspuhaB,application/zip
21,trilhas retiradas da plataforma-20260528t150600z-3-006.zip,2146057306,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-006.zip,1iMDjSrYb1ww83LE5ukA-QIn8n1LikDfS,application/zip
21,trilhas retiradas da plataforma-20260528t150600z-3-006.zip,2146057306,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-006.zip,1eXWdACxD-0aGhofi5orouM3hw1e-x_WK,application/zip
22,trilhas retiradas da plataforma-20260528t150600z-3-008.zip,2145914106,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-008.zip,1d1iHOwLPhRE_I6AFmxda_EslahwCCpmZ,application/zip
22,trilhas retiradas da plataforma-20260528t150600z-3-008.zip,2145914106,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-008.zip,1BX_O9UTilQ2olGcUzVL5ttRV4j3Zmyjc,application/zip
22,trilhas retiradas da plataforma-20260528t150600z-3-008.zip,2145914106,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-008.zip,1U9wsL5D_a4ym2RsQ2hayJeIgIhbOX585,application/zip
23,trilhas retiradas da plataforma-20260528t150600z-3-017.zip,2145625447,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-017.zip,1AzI0vYns1BSz0nnsATut4df7SEbsfdA7,application/zip
23,trilhas retiradas da plataforma-20260528t150600z-3-017.zip,2145625447,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-017.zip,12RoZb6dwCL8ltaIXJMsw7gFZEwoM1dT8,application/zip
23,trilhas retiradas da plataforma-20260528t150600z-3-017.zip,2145625447,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-017.zip,1TtQF-IJOwDDS9TYvoUVyl_JsIjcD-glf,application/zip
24,trilhas retiradas da plataforma-20260529t041136z-3-003.zip,2145543674,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-003.zip,1pBEfWFy9BmEXnRyfG-ppSMRZxtSjJUJu,application/zip
24,trilhas retiradas da plataforma-20260529t041136z-3-003.zip,2145543674,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-003.zip,1hnf-9PVKXUDb1X_xHop8HZw4gt1AyZaP,application/zip
24,trilhas retiradas da plataforma-20260529t041136z-3-003.zip,2145543674,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-003.zip,1aRvGbaUifaBIkuMHL-xwwWPyCsjTinbA,application/zip
25,trilhas retiradas da plataforma-20260528t150600z-3-005.zip,2144908535,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-005.zip,1dZcCMYXr3AGzm7bMnxt-YryT13jw-gdT,application/zip
25,trilhas retiradas da plataforma-20260528t150600z-3-005.zip,2144908535,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-005.zip,1tcS6Z6zZ1ONLeFI3AAhVVald5OSYKoBi,application/zip
25,trilhas retiradas da plataforma-20260528t150600z-3-005.zip,2144908535,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-005.zip,1wJc9CIWx0ENoibUrPThAvTc65XhRDxXu,application/zip
26,trilhas retiradas da plataforma-20260529t041136z-3-006.zip,2144477713,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-006.zip,1-vv6CjIR9IdH9wDjiEdqqxo99HmqLT9x,application/zip
26,trilhas retiradas da plataforma-20260529t041136z-3-006.zip,2144477713,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-006.zip,1rbEIkj7wlkPI4zP0H_zkUMi1dIuEGuas,application/zip
26,trilhas retiradas da plataforma-20260529t041136z-3-006.zip,2144477713,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-006.zip,1F4Bif0PRw_-HypiB7Z7A5UNKb5sDpzyh,application/zip
27,trilhas retiradas da plataforma-20260528t150600z-3-014.zip,2141460048,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-014.zip,1AXwO3ehChNoFwiWBUZv47K4-5z9BA6Fd,application/zip
27,trilhas retiradas da plataforma-20260528t150600z-3-014.zip,2141460048,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-014.zip,1vy4VDvFrdToRYlHdZrcPZ1ZUkN8ZKRRw,application/zip
27,trilhas retiradas da plataforma-20260528t150600z-3-014.zip,2141460048,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-014.zip,1DC0_lbNynU8F_AVXG6L5IC7aVAKBwZgv,application/zip
28,trilhas retiradas da plataforma-20260528t150600z-3-019.zip,2139652464,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-019.zip,1zlqAeDBIhs2y8fIVF2CF3TdA8IdN-jlZ,application/zip
28,trilhas retiradas da plataforma-20260528t150600z-3-019.zip,2139652464,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-019.zip,16XHaqStZD8OkZaKSkEBgjVLcY9-aFQvr,application/zip
28,trilhas retiradas da plataforma-20260528t150600z-3-019.zip,2139652464,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-019.zip,1_Mq8ur--L4OzlmJAnPw1XdC8UZac86xH,application/zip
29,trilhas retiradas da plataforma-20260529t041136z-3-011.zip,2135761864,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-011.zip,1JjPntq7OfTlW1RnSaP-Zizjy3cAnKeGF,application/zip
29,trilhas retiradas da plataforma-20260529t041136z-3-011.zip,2135761864,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-011.zip,1Dmr66z1KFNyKO0ca4osmkT6IeENhNuoV,application/zip
29,trilhas retiradas da plataforma-20260529t041136z-3-011.zip,2135761864,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-011.zip,1OLd19daJCwgdZynngqvQ37uIBreM8FU-,application/zip
30,trilhas retiradas da plataforma-20260528t150600z-3-022.zip,2134024220,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-022.zip,1xpPkv2gOPaaoca1Tcgp-2Sii8JH73oHi,application/zip
30,trilhas retiradas da plataforma-20260528t150600z-3-022.zip,2134024220,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-022.zip,1_ZSUOqYOK5lfF_sSKvnEfvffAj4__zuc,application/zip
30,trilhas retiradas da plataforma-20260528t150600z-3-022.zip,2134024220,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260528T150600Z-3-022.zip,1y9POv259QBmLowM7u2elRK0nGKhJJs6H,application/zip
31,trilhas retiradas da plataforma-20260529t041136z-3-007.zip,2133836070,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-007.zip,1uOu45n5NYyjD2JwPzkYAuLV6sEezCsMt,application/zip
31,trilhas retiradas da plataforma-20260529t041136z-3-007.zip,2133836070,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-007.zip,1kPC16S-9_WlegLhJnboPC3S17UOXEwcm,application/zip
31,trilhas retiradas da plataforma-20260529t041136z-3-007.zip,2133836070,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-007.zip,1p00EQYrfaQ_2R_oYionqMks5fD9foLYT,application/zip
32,trilhas retiradas da plataforma-20260529t041136z-3-013.zip,2132841523,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-013.zip,11crpNhSoyNrUNYeYrSWdl8pCb8cb1bP8,application/zip
32,trilhas retiradas da plataforma-20260529t041136z-3-013.zip,2132841523,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-013.zip,1-W5XG1xZ2lkBGyCKtVynoccJRbrVShUm,application/zip
32,trilhas retiradas da plataforma-20260529t041136z-3-013.zip,2132841523,3,CURSOS/ASIMOV/TRILHAS RETIRADAS DA PLATAFORMA/TRILHAS RETIRADAS DA PLATAFORMA-20260529T041136Z-3-013.zip,1eUV5zW38CAvYbqJxFC1qJsmoRjYMKD2u,application/zip
